timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,isFailure,total
1526375157130988,-24,-86,-84,-51,33,-61,-71,-17,false,82.875
1526375157146013,-75,55,74,64,-41,99,98,55,false,169.125
1526375157146013,30,-92,-89,-42,24,24,-19,-13,false,105.875
1526375157153018,51,53,67,112,-26,-4,-30,63,false,163.75
1526375157153018,-20,-2,-23,-27,-24,-82,-64,-15,false,96
1526375157169030,-89,-30,-89,-107,-27,74,-90,-92,false,71.75
1526375157169030,70,-76,-128,-121,18,63,61,78,false,123.625
1526375157170014,0,64,105,127,-39,127,77,-8,false,184.625
1526375157170014,-66,1,-96,66,-51,-75,18,8,false,103.625
1526375157185024,14,-36,-60,-70,-31,-49,-82,-50,false,82.5
1526375157185024,-28,19,-90,-80,38,-124,-3,-14,false,92.75
1526375157191028,7,-4,52,-56,-29,120,23,-24,false,139.125
1526375157191028,-58,-27,-30,-13,69,127,56,-7,false,142.625
1526375157206038,14,34,74,84,2,-99,38,66,false,154.625
1526375157206038,-24,-52,6,18,16,-6,-31,-37,false,114.25
1526375157213058,-95,-24,-128,-128,46,31,20,68,false,101.75
1526375157213058,44,36,69,92,66,46,-98,-30,false,156.125
1526375157229053,58,75,-55,-70,-48,-35,0,-46,false,112.875
1526375157229053,-98,-1,-67,-100,-34,-70,-87,-64,false,63
1526375157230050,-40,-43,-65,-51,34,14,-42,-31,false,100
1526375157230050,-37,-36,-85,-118,-33,121,56,42,false,116.75
1526375157245060,13,-22,7,39,34,62,7,31,false,149.375
1526375157245060,43,42,98,68,-71,-77,-18,-16,false,136.625
1526375157251068,55,-27,-1,-16,-3,-46,-4,-10,false,121.5
1526375157251068,-9,13,61,72,39,-53,16,-1,false,145.25
1526375157266076,20,4,54,3,5,29,1,19,false,144.875
1526375157266076,-38,-1,1,-25,-47,-40,-11,-7,false,107
1526375157273082,-7,4,15,42,40,-24,-34,-29,false,128.875
1526375157273082,16,-21,-35,-55,5,-29,-3,-3,false,112.375
1526375157289109,-46,-35,-115,-87,9,-4,26,23,false,99.375
1526375157289109,13,39,115,127,24,13,-33,-34,false,161
1526375157290092,34,32,52,32,35,-48,2,13,false,147
1526375157290092,-18,-5,-27,-44,-60,-63,17,-12,false,101.5
1526375157305099,-69,-21,-32,-29,44,3,-2,11,false,116.125
1526375157305099,23,-12,-48,-54,-6,43,35,3,false,126
1526375157311108,9,-25,-25,3,-11,-38,-30,-22,false,110.625
1526375157311108,-3,18,36,-3,26,-4,-17,-8,false,133.625
1526375157326133,12,11,33,45,-1,26,22,14,false,148.25
1526375157326133,-5,7,8,-3,-21,5,-19,6,false,125.25
1526375157333137,0,-4,9,26,-22,-22,-32,-23,false,119.5
1526375157333137,-5,-4,-25,-15,25,31,20,18,false,133.625
1526375157349149,18,-6,14,19,-17,14,4,-7,false,132.875
1526375157349149,4,14,11,13,-9,-9,-14,-2,false,129
1526375157350129,-4,1,-6,-5,1,25,-8,6,false,129.25
1526375157350129,0,-12,-6,-17,-3,26,30,-1,false,130.125
1526375157365140,16,9,0,3,-4,-6,2,3,false,130.875
1526375157365140,-23,-10,3,14,19,40,-14,3,false,132
1526375157371148,-18,-11,-14,7,-7,11,-2,-16,false,121.75
1526375157371148,0,-1,-10,-19,4,-6,-9,4,false,123.375
1526375157386158,21,26,35,40,7,-18,-8,-2,false,140.625
1526375157386158,4,12,6,-17,-13,-10,13,14,false,129.125
1526375157393177,8,6,3,-7,-35,-28,-9,-1,false,120.125
1526375157393177,10,-1,2,3,5,-22,-6,-11,false,125.5
1526375157409168,-10,-18,-18,-13,2,-13,-8,3,false,118.625
1526375157409168,-8,-5,-19,-8,-15,-8,9,0,false,121.25
1526375157410170,9,-12,-10,2,7,-17,-8,-7,false,123.5
1526375157410170,-28,10,1,-10,1,-11,5,3,false,124.375
1526375157433185,10,-10,4,11,-5,-4,-4,-2,false,128
1526375157433185,10,13,-2,7,0,8,-2,5,false,132.875
1526375157434185,-6,6,20,-1,-4,-15,1,-7,false,127.25
1526375157434185,17,3,-5,-7,10,4,5,5,false,132
1526375157446193,-11,-16,-10,1,-15,6,-15,-3,false,120.125
1526375157446193,26,-11,-5,7,23,7,9,-1,false,134.875
1526375157453202,-5,7,7,10,12,19,-8,2,false,133.5
1526375157453202,-11,-8,-22,-29,-16,16,6,5,false,120.625
1526375157469229,-1,-1,-2,1,-25,3,8,-9,false,124.75
1526375157469229,-2,0,0,4,6,2,-2,2,false,129.25
1526375157470209,0,14,28,10,20,6,-5,-4,false,136.625
1526375157470209,2,6,-3,5,13,0,-10,-10,false,128.375
1526375157491232,-3,-11,-10,-1,-25,-14,-1,3,false,120.25
1526375157491232,-14,-4,0,1,15,-4,11,3,false,129
1526375157492227,20,7,0,-2,-27,-8,-7,-5,false,125.25
1526375157492227,-4,-5,0,4,7,-13,4,4,false,127.625
1526375157506237,-12,-16,-7,0,28,9,-11,-9,false,125.75
1526375157506237,6,5,-21,-10,-25,-11,-1,-1,false,120.75
1526375157513242,12,5,24,1,-1,-2,2,3,false,133.5
1526375157513242,-2,5,17,16,13,2,4,3,false,135.25
1526375157529269,-10,3,-2,-3,-15,-18,-5,-3,false,121.375
1526375157529269,5,-9,-14,-13,-8,-8,-3,1,false,121.875
1526375157530248,-3,-2,-5,1,10,-12,-11,-15,false,123.375
1526375157530248,4,-8,7,-2,-18,-8,6,10,false,126.875
1526375157545258,5,29,19,11,31,7,5,7,false,142.25
1526375157545258,-3,-4,5,8,11,3,10,-20,false,129.25
1526375157551267,-5,-10,-24,-20,-48,-23,9,25,false,116
1526375157551267,-6,-6,-1,-2,9,4,2,4,false,128.5
1526375157566274,3,1,1,2,-5,-4,-26,-23,false,121.625
1526375157566274,-1,-7,1,-7,-15,-5,-6,11,false,124.375
1526375157573282,4,2,1,12,32,10,26,1,false,139
1526375157573282,1,4,4,7,-2,3,0,-2,false,129.875
1526375157589293,0,-2,-5,-18,-26,-14,1,6,false,120.75
1526375157589293,-5,-2,-8,3,14,4,-17,-10,false,125.375
1526375157589293,-7,-11,-8,-12,-21,-5,-5,-13,false,118
1526375157589293,3,4,6,-4,-1,-6,-3,2,false,128.125
1526375157605299,5,2,8,13,15,8,1,0,false,134.5
1526375157605299,-1,5,4,-9,-31,-12,1,2,false,122.875
1526375157611302,-1,-7,-9,7,21,7,0,5,false,130.875
1526375157611302,0,0,-13,-6,-2,-5,-3,-6,false,123.625
1526375157626318,0,-10,-3,-3,0,5,4,0,false,127.125
1526375157626318,0,3,0,-1,12,-1,2,8,false,130.875
1526375157633323,3,11,19,10,-1,1,-2,0,false,133.125
1526375157633323,1,9,19,6,-4,-2,-6,-8,false,129.875
1526375157649332,-2,1,2,4,6,0,2,2,false,129.875
1526375157649332,-5,-18,-17,-4,-2,3,4,3,false,123.5
1526375157649332,-6,-19,-25,-10,2,-2,-9,-9,false,118.25
1526375157649332,1,25,7,-3,-7,1,-2,-3,false,130.375
1526375157665341,1,-7,0,2,2,3,5,6,false,129.5
1526375157665341,2,0,0,-4,-3,-2,-1,0,false,127
1526375157671342,-4,-5,-4,-7,-6,-2,-9,-9,false,122
1526375157671342,-1,-5,-2,2,1,1,3,2,false,128.125
1526375157685359,3,6,4,2,6,4,5,5,false,132.375
1526375157685359,3,11,21,6,-6,1,-1,-2,false,132.125
1526375157693363,-1,3,9,5,5,1,-5,-2,false,129.875
1526375157693363,-3,-16,-22,-6,-2,1,2,2,false,122.5
1526375157709371,-5,-12,-18,-14,-3,-2,-2,-3,false,121
1526375157709371,3,5,0,10,7,2,-3,0,false,131
1526375157709371,3,16,29,6,-2,-4,1,4,false,134.625
1526375157709371,0,-5,-4,-4,-2,-2,0,-3,false,125.5
1526375157726379,-3,-2,5,5,5,-1,4,-3,false,129.25
1526375157726379,-2,-8,-23,-8,-4,-3,-1,-1,false,122
1526375157731382,2,-7,-16,-21,-1,0,-1,1,false,122.625
1526375157731382,2,11,18,19,0,1,0,-1,false,134.25
1526375157747397,3,1,6,5,4,7,0,0,false,131.25
1526375157747397,-4,-3,7,1,1,-5,1,2,false,128
1526375157753401,-7,-12,-22,-4,4,1,-2,-2,false,122.5
1526375157753401,2,3,1,-8,1,-3,-2,-1,false,127.125
1526375157769407,4,5,9,8,-12,-5,-1,2,false,129.25
1526375157769407,1,4,1,1,-7,1,3,0,false,128.5
1526375157769407,-4,-1,1,-1,4,1,0,-3,false,127.625
1526375157769407,-5,-14,-17,-11,-6,-3,-2,-2,false,121
1526375157785418,1,2,-6,5,5,2,1,2,false,129.5
1526375157785418,6,15,29,2,2,0,1,1,false,135
1526375157799426,2,0,-2,3,4,0,-1,-1,false,128.625
1526375157799426,-1,-8,-10,-4,0,2,0,-1,false,125.25
1526375157805436,-2,6,4,-2,-5,-3,-2,0,false,127.5
1526375157805436,-4,-12,-14,-6,1,1,-1,-3,false,123.25
1526375157813440,0,2,-5,5,1,0,0,-2,false,128.125
1526375157813440,-5,-7,2,-4,-5,1,-1,-3,false,125.25
1526375157829446,0,-3,-11,-12,-4,-4,-2,-1,false,123.375
1526375157829446,1,3,1,2,5,3,0,-2,false,129.625
1526375157829446,1,4,2,-1,-1,1,-1,-1,false,128.5
1526375157829446,-1,-3,6,6,-3,-1,-1,-2,false,128.125
1526375157844456,-1,-5,1,1,2,0,0,-1,false,127.625
1526375157844456,-1,1,-3,-4,3,0,-1,1,false,127.5
1526375157850461,-1,-3,-17,-6,-5,-1,-1,-2,false,124
1526375157850461,0,-2,-3,-2,0,-1,-1,0,false,126.875
1526375157865475,1,-2,7,1,-1,-1,1,1,false,128.875
1526375157865475,-5,-6,-6,-13,-5,2,-1,-2,false,123.5
1526375157873481,-2,-6,-17,8,2,-3,-1,-3,false,125.25
1526375157873481,2,12,24,14,3,6,0,1,false,135.75
1526375157889487,1,4,7,-8,-7,-2,0,1,false,127.5
1526375157889487,-2,0,-11,3,3,1,1,-1,false,127.25
1526375157889487,-2,-4,9,-8,-3,-1,-1,-1,false,126.625
1526375157889487,0,-2,-11,-5,0,-4,-1,-2,false,124.875
1526375157904496,-2,0,-1,5,3,1,-1,-1,false,128.5
1526375157904496,-1,-1,0,-2,1,-2,-1,-1,false,127.125
1526375157910506,-5,-9,-9,-3,1,-1,0,0,false,124.75
1526375157910506,-2,-4,-10,-7,-5,-4,-3,0,false,123.625
1526375157934516,5,9,-1,10,1,2,-1,1,false,131.25
1526375157934516,11,23,46,13,2,0,0,3,false,140.25
1526375157934516,1,6,11,14,0,0,0,1,false,132.125
1526375157934516,-5,-9,-11,-5,-4,-4,-2,0,false,123
1526375157948528,-6,-14,-17,-7,1,-1,0,-1,false,122.375
1526375157948528,-8,-15,-47,-29,0,0,0,-2,false,115.375
1526375157955535,3,9,34,18,-4,-2,-2,0,false,135
1526375157955535,0,8,5,-10,5,1,1,1,false,129.375
1526375157964536,-1,-1,9,4,-9,-5,-2,-1,false,127.25
1526375157964536,4,4,-5,9,2,-2,-2,2,false,129.5
1526375157970550,1,0,6,-10,-1,0,1,-1,false,127.5
1526375157970550,-2,-2,-16,-4,3,2,0,0,false,125.625
1526375157985557,0,3,6,2,3,1,1,0,false,130
1526375157985557,-5,-11,-6,-6,-4,-1,-2,-3,false,123
1526375157993559,-2,-8,-20,-9,-3,0,-3,-2,false,122.125
1526375157993559,-3,2,-6,-7,-8,-13,0,-1,false,123.5
1526375158008571,-4,-13,10,14,8,6,0,-2,false,130.375
1526375158008571,4,14,16,19,0,9,-2,1,false,135.625
1526375158015571,4,10,10,5,2,1,-1,2,false,132.125
1526375158015571,4,5,9,-2,-1,1,-1,0,false,129.875
1526375158024576,-5,-5,-16,-13,-3,-2,0,-1,false,122.375
1526375158024576,-6,-12,-10,-5,0,-6,0,-5,false,122.5
1526375158030584,-3,-5,-10,-7,-4,-1,0,0,false,124.25
1526375158030584,0,4,11,9,0,1,-1,-1,false,130.875
1526375158045599,2,0,-7,-13,-4,-4,-1,1,false,124.75
1526375158045599,6,-5,-21,-5,6,5,3,6,false,127.375
1526375158053606,0,10,54,23,-13,-6,4,1,false,137.125
1526375158053606,-1,-6,-19,9,8,-1,-8,-3,false,125.375
1526375158068610,-3,7,23,-2,-1,2,-2,-3,false,130.625
1526375158068610,-3,2,7,12,-10,-18,-2,-2,false,126.25
1526375158075614,-4,-13,-36,-27,10,4,-1,-3,false,119.25
1526375158075614,-2,-8,-14,-6,0,3,1,-1,false,124.625
1526375158091621,4,-7,1,3,-1,3,12,5,false,130.5
1526375158091621,3,17,5,-5,0,1,-4,7,false,131
1526375158092622,-12,-4,8,3,-3,-11,-5,-12,false,123.5
1526375158092622,-1,1,9,6,-2,-2,-4,-3,false,128.5
1526375158105635,-4,-1,-17,-11,1,4,2,-2,false,124.5
1526375158105635,0,-15,-7,-2,-4,-6,-6,-1,false,122.875
1526375158113640,7,12,5,5,1,4,2,4,false,133
1526375158113640,3,5,12,3,4,5,2,2,false,132.5
1526375158128650,-2,0,-5,-3,-3,3,0,-1,false,126.625
1526375158128650,-5,-6,-3,-2,0,0,-1,-2,false,125.625
1526375158135655,-3,-3,-8,0,-3,0,-2,-1,false,125.5
1526375158135655,-1,-4,-10,-9,-4,0,0,-1,false,124.375
1526375158151667,2,-2,-15,4,0,-5,-3,-2,false,125.375
1526375158151667,0,10,33,4,2,1,2,-2,false,134.25
1526375158152666,-2,-10,-31,-16,4,2,-5,1,false,120.875
1526375158152666,4,14,43,21,-2,-1,4,3,false,138.75
1526375158165674,1,4,14,8,-4,3,8,-1,false,132.125
1526375158165674,-5,-10,1,1,1,0,-11,-4,false,124.625
1526375158173680,0,1,-15,-4,0,5,2,0,false,126.625
1526375158173680,5,-11,-31,-22,-2,0,-3,13,false,121.625
1526375158188690,0,5,12,2,0,3,15,2,false,132.875
1526375158188690,-2,1,11,38,11,10,22,1,false,139.5
1526375158195694,-10,6,16,1,-5,6,-1,-12,false,128.125
1526375158195694,-3,1,2,0,-3,4,-52,-10,false,120.375
1526375158211703,5,8,9,11,-6,-51,-25,14,false,123.625
1526375158211703,21,-6,-15,-15,-1,4,39,4,false,131.875
1526375158212701,-9,-5,-3,7,7,28,23,11,false,135.375
1526375158212701,-7,-6,-16,-17,2,10,3,-17,false,122
1526375158225710,9,9,2,-9,-3,-10,-40,-5,false,122.125
1526375158225710,-11,2,-2,-5,-4,-27,-22,3,false,119.75
1526375158233719,29,5,-7,10,9,25,37,17,false,143.625
1526375158233719,8,-5,-19,-72,-15,12,13,-4,false,117.75
1526375158248730,-40,-7,10,39,-1,-21,-18,-15,false,121.375
1526375158248730,2,1,10,12,0,7,20,-13,false,132.875
1526375158255744,-21,-9,-17,6,12,-15,-21,-20,false,117.375
1526375158255744,3,16,65,33,-13,8,-8,5,false,141.625
1526375158271751,12,-8,-24,-31,-25,-45,10,16,false,116.125
1526375158271751,16,10,-8,-33,25,55,-18,24,false,136.875
1526375158272741,-1,-23,-55,-53,-35,-33,-6,-25,false,99
1526375158272741,-35,-2,18,43,26,5,60,-5,false,141.75
1526375158285761,3,13,19,44,39,68,-37,-5,false,146
1526375158285761,-27,-11,-5,-10,-29,-66,-27,-15,false,104
1526375158293757,11,18,20,2,-5,2,7,-6,false,134.125
1526375158293757,17,-11,-17,-16,-12,-30,-11,-6,false,117.25
1526375158308768,-11,-9,-8,-31,-12,-12,43,6,false,123.75
1526375158308768,1,12,47,69,20,1,37,13,false,153
1526375158315773,-13,-10,5,2,-9,-11,-22,50,false,127
1526375158315773,9,-4,-49,-23,-3,-10,2,25,false,121.375
1526375158331795,-1,-7,-8,-31,18,-6,-65,-39,false,110.625
1526375158331795,33,-2,-22,-12,-29,23,0,-30,false,123.125
1526375158331795,-14,-4,9,18,9,-2,-4,-4,false,129
1526375158331795,6,-8,-43,-62,29,38,88,90,false,145.25
1526375158345789,27,13,64,73,-7,81,-1,-35,false,154.875
1526375158345789,-44,-6,-30,-3,-24,-50,-108,-75,false,86
1526375158353795,9,11,-16,48,-40,-83,9,26,false,123.5
1526375158353795,-6,11,100,61,6,85,37,20,false,167.25
1526375158368805,15,-11,-59,-76,-18,-41,-52,-32,false,93.75
1526375158368805,32,1,-28,-27,98,45,79,68,false,161.5
1526375158375831,18,-22,-64,-46,-7,115,75,7,false,137.5
1526375158375831,-78,-3,-49,108,17,47,-54,-99,false,114.125
1526375158391839,30,36,11,-10,-81,-76,67,-8,false,124.125
1526375158391839,11,5,-66,-66,-50,-67,-53,69,false,100.875
1526375158392824,23,-4,-59,-56,19,14,48,51,false,132.5
1526375158392824,9,-15,5,4,41,24,-8,-24,false,132.5
1526375158407831,-18,-15,-43,-23,63,127,95,-103,false,138.375
1526375158407831,-57,-30,50,10,-74,-75,9,18,false,109.375
1526375158413838,5,0,-12,-49,40,-41,-60,99,false,125.75
1526375158413838,-45,-40,-80,-37,-119,-34,43,-89,false,77.875
1526375158428845,-41,25,34,-3,21,-7,-65,38,false,128.25
1526375158428845,47,-12,43,39,-39,127,-1,-110,false,139.75
1526375158435854,-48,4,-3,-54,1,-95,22,1,false,106.5
1526375158435854,1,-4,-70,-41,52,44,12,-63,false,119.375
1526375158451860,10,-72,-128,-110,9,-89,-93,17,false,71
1526375158451860,0,57,38,37,-54,47,127,64,false,167.5
1526375158452865,72,60,127,127,12,95,2,-59,false,182.5
1526375158452865,60,69,6,-18,60,64,-84,82,false,157.875
1526375158466874,74,-54,-128,-128,-23,-95,85,-50,false,88.125
1526375158466874,-66,9,77,95,94,127,25,-35,false,168.75
1526375158473874,-63,-10,-18,-51,23,30,13,20,false,121
1526375158473874,68,-50,-64,-111,-8,64,65,46,false,129.25
1526375158487886,65,106,127,127,66,121,-32,56,false,207.5
1526375158487886,-29,-13,-128,-128,-99,-128,-99,-94,false,38
1526375158495892,2,-6,16,127,94,10,-93,-59,false,139.375
1526375158495892,-44,17,-36,0,1,44,97,24,false,140.875
1526375158513903,16,-34,-16,-80,-51,69,-22,109,false,126.875
1526375158513903,7,-38,-15,33,90,-57,72,3,false,139.875
1526375158514906,33,30,-78,-81,-66,90,-117,-84,false,93.875
1526375158514906,55,-22,70,82,-95,-85,-52,87,false,133
1526375158527910,-37,53,-29,-37,84,45,70,-110,false,132.875
1526375158527910,55,39,-59,-91,-28,108,63,105,false,152
1526375158534919,31,-72,-128,-128,28,-123,73,67,false,96.5
1526375158534919,-48,4,46,81,-36,90,45,9,false,151.875
1526375158548931,-73,2,53,14,-16,47,89,127,false,158.375
1526375158548931,65,-27,-58,-60,32,-58,-114,-39,false,95.625
1526375158555948,-75,-29,-56,-128,49,90,-29,-126,false,90
1526375158555948,5,71,87,91,-19,-44,-118,33,false,141.25
1526375158572945,-90,-51,39,23,-77,-70,43,-29,false,101.5
1526375158572945,-11,-38,-103,-85,75,75,-34,52,false,119.375
1526375158573940,14,67,127,76,-124,33,70,37,false,165.5
1526375158573940,-79,-34,-67,-71,127,62,39,-13,false,123.5
1526375158586949,107,-4,-28,59,-54,-89,-74,-61,false,110
1526375158586949,-89,9,4,-56,6,65,32,-45,false,118.75
1526375158592958,-33,-22,44,127,-27,-30,-16,-11,false,132
1526375158592958,-20,-14,-111,-17,-31,40,-34,12,false,106.125
1526375158607968,-15,60,-4,24,95,127,127,127,false,195.625
1526375158607968,91,-96,-73,-48,-77,-128,-67,-113,false,64.125
1526375158615973,35,18,-105,-76,-2,-59,-55,-26,false,94.25
1526375158615973,-9,39,61,35,-5,-128,-42,-28,false,118.375
1526375158631983,-4,-45,-25,9,-10,56,-52,-24,false,116.125
1526375158631983,-67,19,-20,15,120,118,95,109,false,176.625
1526375158631983,86,14,67,91,-49,127,127,0,false,185.875
1526375158631983,125,2,-15,-123,-79,-128,-86,-26,false,86.75
1526375158646993,-119,-9,-69,-86,-17,-54,33,12,false,89.375
1526375158646993,21,-15,-29,7,14,41,35,-20,false,134.75
1526375158652998,-70,30,21,-28,31,-17,9,26,false,128.25
1526375158652998,58,-6,-77,-103,63,108,84,-52,false,137.375
1526375158668004,41,73,-9,-11,51,-128,39,25,false,138.125
1526375158668004,-58,-73,-110,-68,-110,75,27,-21,false,85.75
1526375158676013,-49,-21,13,2,-70,-128,-82,31,false,90
1526375158676013,-107,-13,-21,48,32,-2,51,32,false,130.5
1526375158692018,103,-111,-111,-86,42,127,-68,-88,false,104
1526375158692018,0,127,127,127,-57,-108,-50,39,false,153.625
1526375158692018,110,53,-55,-100,127,120,119,84,false,185.25
1526375158692018,-94,-72,-27,-85,-101,-128,-95,-52,false,46
1526375158707033,-51,-75,-103,-29,6,26,-6,-33,false,94.875
1526375158707033,48,58,86,98,16,91,44,77,false,192.75
1526375158713037,-83,-52,-66,-66,-29,30,-35,-97,false,78.25
1526375158713037,-32,27,-59,23,116,127,127,29,false,172.75
1526375158728047,94,38,76,86,-82,-88,17,22,false,148.375
1526375158728047,-2,-31,-34,-60,-3,-48,11,-4,false,106.625
1526375158736053,-89,10,-65,-91,53,66,72,-73,false,113.375
1526375158736053,73,-57,-98,-80,3,13,17,16,false,113.875
1526375158751063,-38,14,13,90,22,95,71,78,false,171.125
1526375158751063,-65,-18,-47,127,109,81,-58,-33,false,140
1526375158752062,24,17,-2,-29,-81,-93,-74,-29,false,94.625
1526375158752062,-66,-44,-128,-128,-71,-85,57,-49,false,63.75
1526375158767075,-50,-28,-51,-67,-56,43,-115,-96,false,75.5
1526375158767075,69,29,94,35,34,100,95,110,false,198.75
1526375158773092,11,-36,-91,-128,77,116,57,37,false,133.375
1526375158773092,-18,-46,-5,-11,51,-28,-67,-44,false,107
1526375158788102,88,23,79,47,45,95,-10,43,false,179.25
1526375158788102,-47,54,-23,-56,-21,-74,9,-122,false,93
1526375158796107,-31,-40,-73,-24,-61,-34,-50,-12,false,87
1526375158796107,79,63,110,97,15,57,-77,76,false,180.5
1526375158811102,18,-77,-70,-78,-29,-4,-42,89,false,103.875
1526375158811102,-62,-8,16,-49,11,-4,-45,16,false,112.375
1526375158818122,-53,-69,0,9,-10,-77,3,-57,false,96.25
1526375158818122,14,88,70,35,4,59,77,-42,false,166.125
1526375158827110,-28,45,63,82,-12,37,-56,-89,false,133.25
1526375158827110,-12,-40,-79,-65,-45,-128,-33,50,false,84
1526375158833132,25,-45,-97,-128,24,86,88,1,false,122.25
1526375158833132,77,85,56,54,8,-43,48,60,false,171.125
1526375158848127,-83,7,-101,-96,-16,-128,-46,-53,false,63.5
1526375158848127,69,34,-41,-81,2,83,80,38,false,151
1526375158856149,-90,-104,-126,-60,18,-29,-22,-79,false,66.5
1526375158856149,-68,-17,4,27,-39,-38,-20,71,false,118
1526375158871141,-11,40,60,127,67,62,64,14,false,180.875
1526375158871141,42,51,35,-7,-15,-128,-114,-4,false,110.5
1526375158878143,-4,3,-48,0,16,104,11,61,false,145.875
1526375158878143,127,-38,-49,-90,-26,91,30,-125,false,118
1526375158887148,-37,85,30,5,55,61,127,105,false,181.875
1526375158887148,-127,-126,-94,-105,-12,94,-6,-31,false,77.125
1526375158893168,71,-4,8,99,28,93,24,-42,false,162.625
1526375158893168,18,95,122,81,-8,-128,-124,28,false,138.5
1526375158908185,-107,-81,-128,-128,-44,127,-31,-108,false,65.5
1526375158908185,9,-29,-91,46,-7,127,-38,-43,false,124.75
1526375158916168,32,89,127,127,11,-65,-4,55,false,174.5
1526375158916168,-84,-62,-128,-128,10,23,5,-6,false,81.75
1526375158931182,64,-16,-54,-102,18,-12,22,27,false,121.375
1526375158931182,2,-17,-85,-115,31,-57,27,5,false,101.875
1526375158938182,-32,41,101,78,-35,-73,-68,12,false,131
1526375158938182,-24,-34,-25,-26,10,119,34,-36,false,130.25
1526375158947191,103,46,61,8,-7,-128,-60,15,false,132.75
1526375158947191,-8,9,22,-21,-18,47,11,-50,false,127
1526375158953212,-14,-3,-7,-7,0,-65,-58,27,false,112.125
1526375158953212,36,5,56,55,25,-5,27,42,false,158.125
1526375158968269,-44,13,55,0,-21,16,24,10,false,134.625
1526375158968269,31,-19,-8,16,3,-24,-27,-29,false,120.875
1526375158976270,58,-21,-97,-26,6,12,-1,17,false,121.5
1526375158976270,28,86,79,87,12,-5,13,35,false,169.875
1526375158991280,-26,-41,-66,-109,14,-48,-1,-10,false,92.125
1526375158991280,-3,2,-30,-44,-10,2,14,4,false,119.875
1526375158998289,-20,-18,-43,-34,-31,-12,4,12,false,110.25
1526375158998289,-47,-51,-78,-80,-14,8,-6,-22,false,91.75
1526375159007295,6,14,21,33,-3,-3,7,-11,false,136
1526375159007295,7,15,55,38,23,-17,23,5,false,146.625
1526375159013299,53,9,25,-6,0,10,6,21,false,142.75
1526375159013299,-72,-28,-19,-17,-17,-7,-43,-39,false,98
